query_index,cf_id,etfruit,eatveg,cgtsmok,alcfreq,slprl,paccnois,bmi,dosprt,hltprhc,valid,risk_before,predicted_risk_after,target_risk,cf_gen_time_sec,gower_distance
6,cf_1,,,,,,,25.70242,,0.0,False,0.1467,0.08,0.0733,,0.9429
6,cf_1,,,,,,,25.69546,,0.0,False,0.1467,0.08,0.0733,,0.9431
6,cf_1,,,,,,,25.51686,,0.0,True,0.1467,0.07,0.0733,,0.9493
6,cf_1,,,,,,,24.46366,,0.0,False,0.1467,0.1167,0.0733,,0.9854
6,cf_1,,,6,,,,27.28952,,0.0,False,0.1467,0.1233,0.0733,,0.8885
6,cf_1,,,,,,,24.07227,,0.0,True,0.1467,0.01,0.0733,,0.9988
6,cf_1,,,,,,,24.03805,,0.0,True,0.1467,0.01,0.0733,,1.0
7,original,2,3,6,3,1,0,20.4381655849977,2,,,0.0133,,0.0067,2.34,
7,cf_1,,,,,,,20.42836,,0.0,False,0.0133,0.02,0.0067,,0.8754
7,cf_1,,,,,,,19.54168,,0.0,True,0.0133,0.0,0.0067,,0.9131
7,cf_1,,,,,,,18.52094,,0.0,False,0.0133,0.01,0.0067,,0.9564
7,cf_1,,,,,,,17.60889,,0.0,True,0.0133,0.0033,0.0067,,0.9952
7,cf_1,,,,,,,17.50443,,0.0,True,0.0133,0.0033,0.0067,,0.9996
7,cf_1,,,,,,,17.49489,,0.0,True,0.0133,0.0033,0.0067,,1.0
7,cf_1,,,,7,,,20.42942,,0.0,False,0.0133,0.01,0.0067,,0.8754
7,cf_1,,,,4,,,20.42836,,0.0,False,0.0133,0.0617,0.0067,,0.8754
7,cf_1,,,,,,,20.42836,5,0.0,False,0.0133,0.01,0.0067,,0.8754
7,cf_1,,,,6,,,20.42836,,0.0,False,0.0133,0.0333,0.0067,,0.8754
8,original,6,4,1,1,1,0,26.0145681581686,0,,,0.09,,0.045,2.42,
8,cf_1,,,6,7,,,26.00438,,0.0,False,0.09,0.18,0.045,,0.8752
8,cf_1,3,,,5,,,26.00438,,0.0,True,0.09,0.0367,0.045,,0.8752
8,cf_1,2,,,2,,,26.00438,,0.0,False,0.09,0.0567,0.045,,0.8752
8,cf_1,,,,,,,19.28874,,0.0,False,0.09,0.0833,0.045,,1.0
8,cf_1,3,,,,,,25.25272,7,0.0,True,0.09,0.03,0.045,,0.8892
8,cf_1,1,3,,,,,24.76461,,0.0,False,0.09,0.05,0.045,,0.8982
8,cf_1,1,1,,,,,24.76461,,0.0,False,0.09,0.0533,0.045,,0.8982
8,cf_1,1,1,6,,,,26.00438,,0.0,False,0.09,0.1233,0.045,,0.8752
8,cf_1,4,,,2,,,26.00438,3,0.0,True,0.09,0.0333,0.045,,0.8752
8,cf_1,1,1,3,,,,26.00438,,0.0,False,0.09,0.1733,0.045,,0.8752
